"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY"
"318192","2015-01-21 19:00",3,"MQ","LGA",1910,31
"318206","2015-01-21 19:00",3,"EV","EWR",1911,-6
"318224","2015-01-21 19:00",3,"UA","EWR",1914,-4
"318378","2015-01-21 19:00",3,"MQ","LGA",1925,-8
"318459","2015-01-21 20:00",3,"DL","LGA",1930,-4
"318467","2015-01-21 20:00",3,"EV","EWR",1930,15
"318479","2015-01-21 20:00",3,"UA","EWR",1930,-3
"318663","2015-01-21 20:00",3,"B6","LGA",1945,-11
"318808","2015-01-21 20:00",3,"AA","JFK",1955,-8
"318895","2015-01-21 20:00",3,"B6","JFK",2000,-15
"318908","2015-01-21 20:00",3,"EV","EWR",2000,-3
"318918","2015-01-21 20:00",3,"UA","LGA",2000,-9
"318965","2015-01-21 20:00",3,"EV","EWR",2005,-9
"318974","2015-01-21 20:00",3,"UA","EWR",2005,23
"319083","2015-01-21 20:00",3,"EV","LGA",2017,51
"319165","2015-01-21 20:00",3,"B6","JFK",2029,-6
"319250","2015-01-21 21:00",3,"UA","EWR",2039,-3
"319343","2015-01-21 21:00",3,"EV","EWR",2046,-3
"319500","2015-01-21 21:00",3,"US","LGA",2100,-4
"319590","2015-01-21 21:00",3,"MQ","LGA",2105,-5
"319604","2015-01-21 21:00",3,"EV","EWR",2107,-6
"319801","2015-01-21 22:00",3,"B6","JFK",2140,-5
"319846","2015-01-21 22:00",3,"MQ","JFK",2145,4
"319852","2015-01-21 22:00",3,"B6","JFK",2146,-3
"320113","2015-01-21 23:00",3,"B6","JFK",2255,-4
"320197","2015-01-21 00:00",3,"B6","JFK",2359,-2
"320255","2015-01-22 05:00",4,"UA","EWR",503,-6
"320472","2015-01-22 06:00",4,"US","LGA",600,-5
"320474","2015-01-22 06:00",4,"US","EWR",600,-5
"320486","2015-01-22 06:00",4,"WN","EWR",600,10
"320559","2015-01-22 06:00",4,"AA","LGA",600,-11
"320560","2015-01-22 06:00",4,"AA","JFK",600,49
"320568","2015-01-22 06:00",4,"AA","LGA",600,-5
"320574","2015-01-22 06:00",4,"AA","LGA",600,-7
"320634","2015-01-22 06:00",4,"DL","LGA",600,-1
"320636","2015-01-22 06:00",4,"DL","EWR",600,-4
"320694","2015-01-22 06:00",4,"DL","LGA",600,-4
"320777","2015-01-22 06:00",4,"UA","EWR",600,-3
"320782","2015-01-22 06:00",4,"UA","JFK",600,-2
"320806","2015-01-22 06:00",4,"B6","JFK",601,-8
